Fight_ID,Red_Corner_Fighter,Blue_Corner_Fighter,Red_Fighter_odds,Blue_Fighter_odds,Winner,Red_profit_on_a_100_credit_winnin_bet,Blue_profit_on_a_100_credit_winnin_bet
213,Davi Ramos,Arman Tsarukyan,160,-200,Blue,160.0,50.0
214,Carlos Felipe,Serghei Spivac,140,-177,Blue,140.0,56.49717514
215,Calvin Kattar,Dan Ige,-286,220,Red,29.85074627,245.0
216,Tim Elliott,Ryan Benoit,-141,112,Red,80.0,100.0
217,Jimmie Rivera,Cody Stamann,-141,112,Red,70.92198582,112.0
218,Molly McCann,Taila Santos,-152,120,Blue,80.0,100.0
219,Abdul Razak Alhassan,Mounir Lazzez,-345,260,Blue,28.98550725,260.0
220,John Phillips,Khamzat Chimaev,271,-375,Blue,260.0,28.98550725
221,Ricardo Ramos,Lerone Murphy,-162,130,Blue,61.72839506,130.0
222,Modestas Bukauskas,Andreas Michailidis,-177,140,Red,47.61904762,165.0
223,Jared Gordon,Chris Fishgold,-143,115,Red,66.66666667,120.0
224,Diana Belbita,Liana Jojua,-195,155,Blue,59.88023952,135.0
225,Jack Shore,Aaron Phillips,-715,475,Red,13.98601399,475.0
226,Kamaru Usman,Jorge Masvidal,-240,190,Red,41.66666667,190.0
227,Alexander Volkanovski,Max Holloway,-210,170,Red,47.61904762,170.0
228,Petr Yan,Jose Aldo,-215,175,Red,46.51162791,175.0
229,Jessica Andrade,Rose Namajunas,175,-215,Blue,175.0,46.51162791
230,Amanda Ribas,Paige VanZant,-770,500,Red,12.98701299,500.0
231,Volkan Oezdemir,Jiri Prochazka,-159,129,Blue,62.89308176,129.0
232,Elizeu Zaleski dos Santos,Muslim Salikhov,108,-134,Blue,108.0,74.62686567
233,Makwan Amirkhani,Danny Henry,-215,170,Red,46.51162791,170.0
234,Leonardo Santos,Roman Bogatov,-177,145,Red,56.49717514,145.0
235,Marcin Tybura,Maxim Grishin,-112,-112,Red,89.28571429,89.28571429
236,Raulian Paiva,Zhalgas Zhamagulov,-180,142,Red,55.55555556,142.0
237,Karol Rosa,Vanessa Melo,-250,195,Red,40.0,195.0
238,Martin Day,Davey Grant,-162,130,Blue,61.72839506,130.0
239,Dustin Poirier,Dan Hooker,-225,180,Red,44.44444444,180.0
240,Mike Perry,Mickey Gall,-315,235,Red,31.74603175,235.0
241,Brendan Allen,Kyle Daukaus,-305,235,Red,32.78688525,235.0
242,Gian Villante,Maurice Greene,180,-230,Blue,180.0,43.47826087
243,Luis Pena,Khama Worthy,-250,195,Blue,40.0,195.0
244,Mara Romero Borella,Miranda Maverick,230,-305,Red,230.0,32.78688525
245,Philipe Lins,Tanner Boser,-112,-112,Blue,89.28571429,89.28571429
246,Sean Woodson,Julian Erosa,-455,325,Blue,21.97802198,325.0
247,Takashi Sato,Jason Witt,-278,215,Red,35.97122302,215.0
248,Kay Hansen,Jinh Yu Frey,-175,138,Red,57.14285714,138.0
249,Jordan Griffin,Youssef Zalal,-106,-114,Blue,94.33962264,87.71929825
250,Curtis Blaydes,Alexander Volkov,-400,325,Red,25.0,325.0
251,Josh Emmett,Shane Burgos,120,-140,Red,120.0,71.42857143
252,Raquel Pennington,Marion Reneau,-160,140,Red,62.5,140.0
253,Belal Muhammad,Lyman Good,-130,110,Red,76.92307692,110.0
254,Jim Miller,Roosevelt Roberts,200,-240,Red,200.0,41.66666667
255,Clay Guida,Bobby Green,195,-235,Blue,195.0,42.55319149
256,Tecia Torres,Brianna Van Buren,175,-210,Red,175.0,47.61904762
257,Marc-Andre Barriault,Oskar Piechota,100,-120,Red,100.0,83.33333333
258,Cortney Casey,Gillian Robertson,100,-120,Blue,100.0,83.33333333
259,Frank Camacho,Justin Jaynes,-340,280,Blue,29.41176471,280.0
260,Roxanne Modafferi,Lauren Murphy,-125,105,Blue,80.0,105.0
261,Austin Hubbard,Max Rohskopf,160,-185,Red,160.0,54.05405405
262,Jessica Eye,Cynthia Calvillo,120,-130,Blue,120.0,76.92307692
263,Karl Roberson,Marvin Vettori,210,-230,Blue,210.0,43.47826087
264,Charles Rosa,Kevin Aguilar,170,-185,Red,170.0,54.05405405
265,Andre Fili,Charles Jourdain,-220,200,Red,45.45454545,200.0
266,Jordan Espinosa,Mark De La Rosa,-167,157,Red,59.88023952,157.0
267,Mariya Agapova,Hannah Cifers,-335,305,Red,29.85074627,305.0
268,Merab Dvalishvili,Gustavo Lopez,-800,635,Red,12.5,635.0
269,Julia Avila,Gina Mazany,-575,485,Red,17.39130435,485.0
270,Tyson Nam,Zarrukh Adashev,-135,125,Red,74.07407407,125.0
271,Anthony Ivy,Christian Aguilera,-185,170,Blue,54.05405405,170.0
272,Amanda Nunes,Felicia Spencer,-600,450,Red,16.66666667,450.0
273,Raphael Assuncao,Cody Garbrandt,120,-140,Blue,120.0,71.42857143
274,Aljamain Sterling,Cory Sandhagen,-115,-105,Red,86.95652174,95.23809524
275,Neil Magny,Anthony Rocco Martin,-135,115,Red,74.07407407,115.0
276,Eddie Wineland,Sean O'Malley,400,-500,Blue,400.0,20.0
277,Alex Caceres,Chase Hooper,168,-195,Red,168.0,51.28205128
278,Ian Heinisch,Gerald Meerschaert,-130,110,Red,76.92307692,110.0
279,Cody Stamann,Brian Kelleher,-250,210,Red,40.0,210.0
280,Charles Byrd,Maki Pitolo,-175,155,Blue,57.14285714,155.0
281,Jussier Formiga,Alex Perez,115,-135,Blue,115.0,74.07407407
282,Alonzo Menifield,Devin Clark,-225,185,Blue,44.44444444,185.0
283,Evan Dunham,Herbert Burns,185,-225,Blue,185.0,44.44444444
284,Tyron Woodley,Gilbert Burns,-170,150,Blue,58.82352941,150.0
285,Blagoy Ivanov,Augusto Sakai,-105,-115,Blue,95.23809524,86.95652174
286,Billy Quarantillo,Spike Carlyle,-130,110,Red,76.92307692,110.0
287,Roosevelt Roberts,Brok Weaver,-360,300,Red,27.77777778,300.0
288,Mackenzie Dern,Hannah Cifers,-420,335,Red,23.80952381,335.0
289,Katlyn Chookagian,Antonina Shevchenko,110,-130,Red,110.0,76.92307692
290,Daniel Rodriguez,Gabe Green,-335,275,Red,29.85074627,275.0
291,Jamahal Hill,Klidson Abreu,-117,-103,Red,85.47008547,97.08737864
292,Tim Elliott,Brandon Royval,-162,142,Blue,61.72839506,142.0
293,Louis Smolka,Casey Kenney,230,-270,Blue,230.0,37.03703704
294,Chris Gutierrez,Vince Morales,-110,-110,Red,90.90909091,90.90909091
295,Alistair Overeem,Walt Harris,135,-155,Red,135.0,64.51612903
296,Claudia Gadelha,Angela Hill,-255,215,Red,39.21568627,215.0
297,Dan Ige,Edson Barboza,112,-132,Red,112.0,75.75757576
298,Krzysztof Jotko,Eryk Anders,-105,-105,Red,95.23809524,95.23809524
299,Song Yadong,Marlon Vera,-200,170,Red,50.0,170.0
300,Miguel Baeza,Matt Brown,-155,-155,Red,64.51612903,64.51612903
301,Kevin Holland,Anthony Hernandez,-110,-110,Red,90.90909091,90.90909091
302,Giga Chikadze,Irwin Rivera,-420,335,Red,23.80952381,335.0
303,Nate Landwehr,Darren Elkins,100,-120,Red,100.0,83.33333333
304,Cortney Casey,Mara Romero Borella,-185,160,Red,54.05405405,160.0
305,Rodrigo Nascimento,Don'Tale Mayes,-115,-105,Red,86.95652174,95.23809524
306,Anthony Smith,Glover Teixeira,-175,155,Blue,57.14285714,155.0
307,Ben Rothwell,Ovince Saint Preux,112,-132,Red,112.0,75.75757576
308,Alexander Hernandez,Drew Dober,100,-120,Blue,100.0,83.33333333
309,Ricky Simon,Ray Borg,-170,150,Red,58.82352941,150.0
310,Andrei Arlovski,Philipe Lins,130,-150,Red,130.0,66.66666667
311,Michael Johnson,Thiago Moises,-110,-110,Blue,90.90909091,90.90909091
312,Sijara Eubanks,Sarah Moras,-370,310,Red,27.02702703,310.0
313,Gabriel Benitez,Omar Morales,160,-185,Blue,160.0,54.05405405
314,Hunter Azure,Brian Kelleher,-200,170,Blue,50.0,170.0
315,Chase Sherman,Ike Villanueva,-160,140,Red,62.5,140.0
316,Vicente Luque,Niko Price,-290,245,Red,34.48275862,245.0
317,Bryce Mitchell,Charles Rosa,-155,135,Red,64.51612903,135.0
318,Ryan Spann,Sam Alvey,-420,335,Red,23.80952381,335.0
319,Anthony Pettis,Donald Cerrone,-135,115,Red,74.07407407,115.0
320,Aleksei Oleinik,Fabricio Werdum,270,-330,Red,270.0,30.303030300000003
321,Carla Esparza,Michelle Waterson,-155,135,Red,64.51612903,135.0
322,Uriah Hall,Jacare Souza,115,-135,Red,115.0,74.07407407
323,Tony Ferguson,Justin Gaethje,-180,158,Blue,55.55555556,158.0
324,Henry Cejudo,Dominick Cruz,-225,185,Red,44.44444444,185.0
325,Francis Ngannou,Jairzinho Rozenstruik,-265,225,Red,37.73584906,225.0
326,Jeremy Stephens,Calvin Kattar,210,-250,Blue,210.0,40.0
327,Greg Hardy,Yorgan De Castro,-200,170,Red,50.0,170.0
328,Kevin Lee,Charles Oliveira,-145,135,Blue,68.96551724,135.0
329,Demian Maia,Gilbert Burns,160,-170,Blue,160.0,58.82352941
330,Renato Moicano,Damir Hadzovic,-345,315,Red,28.98550725,315.0
331,Johnny Walker,Nikita Krylov,-137,127,Blue,72.99270073,127.0
332,Francisco Trinaldo,John Makdessi,-160,150,Red,62.5,150.0
333,Jussier Formiga,Brandon Moreno,-150,140,Blue,66.66666667,140.0
334,Amanda Ribas,Randa Markos,-345,315,Red,28.98550725,315.0
335,Elizeu Dos Santos,Aleksei Kunchenko,-122,112,Red,81.96721311,112.0
336,Mayra Bueno Silva,Maryna Moroz,-140,130,Blue,71.42857143,130.0
337,Bruno Silva,David Dvorak,-110,100,Blue,90.90909091,100.0
338,Veronica Macedo,Bea Malecki,-155,145,Blue,64.51612903,145.0
339,Israel Adesanya,Yoel Romero,-260,240,Red,38.46153846,240.0
340,Weili Zhang,Joanna Jedrzejczyk,-185,170,Red,54.05405405,170.0
341,Beneil Dariush,Drakkar Klose,-162,152,Red,61.72839506,152.0
342,Neil Magny,Li Jingliang,157,-167,Red,157.0,59.88023952
343,Alex Oliveira,Max Griffin,-125,115,Red,80.0,115.0
344,Sean O'Malley,Jose Quinonez,-330,300,Red,30.303030300000003,300.0
345,Mark Madsen,Austin Hubbard,-215,195,Red,46.51162791,195.0
346,Rodolfo Vieira,Saparbeg Safarov,-570,480,Red,17.54385965,480.0
347,Gerald Meerschaert,Deron Winn,125,-135,Red,125.0,74.07407407
348,Jamall Emmers,Giga Chikadze,-170,160,Blue,58.82352941,160.0
349,Danaa Batgerel,Guido Cannetti,-120,110,Red,83.33333333,110.0
350,Joseph Benavidez,Deiveson Figueiredo,-150,130,Blue,66.66666667,130.0
351,Felicia Spencer,Zarah Fairn,-870,585,Red,11.49425287,585.0
352,Ion Cutelaba,Magomed Ankalaev,185,-225,Blue,185.0,44.44444444
353,Megan Anderson,Norma Dumont,-245,205,Red,40.81632653,205.0
354,Grant Dawson,Darrick Minner,-475,380,Red,21.05263158,380.0
355,Gabriel Silva,Kyler Phillips,-130,110,Blue,76.92307692,110.0
356,Brendan Allen,Tom Breese,110,-130,Red,110.0,76.92307692
357,Luis Pena,Steve Garcia,-270,230,Red,37.03703704,230.0
358,Marcin Tybura,Serghei Spivac,100,-120,Red,100.0,83.33333333
359,Jordan Griffin,TJ Brown,-135,115,Red,74.07407407,115.0
360,Aalon Cruz,Spike Carlyle,-190,165,Blue,52.63157895,165.0
361,Sean Brady,Ismail Naurdiev,105,-125,Red,105.0,80.0
362,Paul Felder,Dan Hooker,130,-150,Blue,130.0,66.66666667
363,Jim Crute,Michal Oleksiejczuk,100,-120,Red,100.0,83.33333333
364,Karolina Kowalkiewicz,Yan Xiaonan,225,-265,Blue,225.0,37.73584906
365,Ben Sosoli,Marcos Rogerio De Lima,130,-150,Blue,130.0,66.66666667
366,Brad Riddell,Magomed Mustafaev,120,-140,Red,120.0,71.42857143
367,Kevin Aguilar,Zubaira Tukhugov,-115,-105,Blue,86.95652174,95.23809524
368,Jalin Turner,Joshua Culibao,-210,175,Red,47.61904762,175.0
369,Jake Matthews,Emil Meek,-200,170,Red,50.0,170.0
370,Callan Potter,Song Kenan,170,-200,Blue,170.0,50.0
371,Kai Kara France,Tyson Nam,-260,220,Red,38.46153846,220.0
372,Loma Lookboonmee,Angela Hill,155,-175,Blue,155.0,57.14285714
373,Priscila Cachoeira,Shana Dobson,180,-220,Red,180.0,45.45454545
374,Francis Ngannou,Junior Dos Santos,-220,180,Red,45.45454545,180.0
375,Jussier Formiga,Joseph Benavidez,105,-125,Blue,105.0,80.0
376,Demian Maia,Rocco Martin,-190,165,Red,52.63157895,165.0
377,Roosevelt Roberts,Vinc Pichel,-245,205,Blue,40.81632653,205.0
378,Drew Dober,Marco Polo Reyes,-430,345,Red,23.25581395,345.0
379,Alonzo Menifield,Paul Craig,-350,290,Red,28.57142857,290.0
380,Ricardo Ramos,Journey Newson,-380,315,Red,26.31578947,315.0
381,Eryk Anders,Vinicius Moreira,-300,250,Red,33.33333333,250.0
382,Jared Gordon,Dan Moret,-350,290,Red,28.57142857,290.0
383,Dalcha Lungiambula,Dequan Townsend,-420,335,Red,23.80952381,335.0
384,Emily Whitmire,Amanda Ribas,-175,155,Blue,57.14285714,155.0
385,Maurice Greene,Junior Albini,-125,105,Red,80.0,105.0
386,Renato Moicano,Chan Sung Jung,-220,180,Blue,45.45454545,180.0
387,Bryan Barberena,Randy Brown,-235,195,Blue,42.55319149,195.0
388,Andre Ewell,Anderson Dos Santos,-140,120,Red,71.42857143,120.0
389,Andrea Lee,Montana De La Rosa,-185,160,Red,54.05405405,160.0
390,Kevin Holland,Alessio Di Chirico,-230,190,Red,43.47826087,190.0
391,Dan Ige,Kevin Aguilar,120,-140,Red,120.0,71.42857143
392,Ashley Yoder,Syuri Kondo,-140,120,Red,71.42857143,120.0
393,Matt Wiman,Luis Pena,315,-380,Blue,315.0,26.31578947
394,Allen Crowder,Jairzinho Rozenstruik,190,-230,Blue,190.0,43.47826087
395,Ariane Lipski,Molly McCann,-255,215,Blue,39.21568627,215.0
396,Deron Winn,Eric Spicely,-360,300,Red,27.77777778,300.0
397,Jon Jones,Thiago Santos,-670,485,Red,14.92537313,485.0
398,Amanda Nunes,Holly Holm,-360,300,Red,27.77777778,300.0
399,Jorge Masvidal,Ben Askren,180,-220,Red,180.0,45.45454545
400,Jan Blachowicz,Luke Rockhold,220,-260,Red,220.0,38.46153846
401,Diego Sanchez,Michael Chiesa,315,-380,Blue,315.0,26.31578947
402,Gilbert Melendez,Arnold Allen,260,-320,Blue,260.0,31.25
403,Marlon Vera,Nohelin Hernandez,-470,375,Red,21.27659574,375.0
404,Caludia Gadelha,Randa Markos,-200,170,Red,50.0,170.0
405,Alejandro Perez,Song Yadong,185,-225,Blue,185.0,44.44444444
406,Edmen Shahbazyan,Jack Marshman,-570,480,Red,17.54385965,480.0
407,Ismail Naurdiev,Chance Rencountre,-570,435,Blue,17.54385965,435.0
408,Julia Avila,Pannie Kianzad,-250,210,Red,40.0,210.0
409,Corey Anderson,Jan Blachowicz,-235,195,Blue,42.55319149,195.0
410,Diego Sanchez,Michel Pereira,135,-155,Red,135.0,64.51612903
411,Montana De La Rosa,Mara Romero Borella,-175,155,Red,57.14285714,155.0
412,Brok Weaver,Kazula Vargas,-270,230,Red,37.03703704,230.0
413,Rogerio Bontorin,Ray Borg,130,-150,Blue,130.0,66.66666667
414,Lando Vannata,Yancy Medeiros,-120,100,Red,83.33333333,100.0
415,Tim Means,Daniel Rodriguez,-345,285,Blue,28.98550725,285.0
416,John Dodson,Nathaniel Wood,130,-150,Red,130.0,66.66666667
417,Jim Miller,Scott Holtzman,115,-135,Blue,115.0,74.07407407
418,Devin Clark,Dequan Townsend,-400,325,Red,25.0,325.0
419,Casey Kenney,Merab Dvalishvili,150,-170,Blue,150.0,58.82352941
420,Macy Chiasson,Shanna Young,-800,550,Red,12.5,550.0
421,Mark De La Rosa,Raulian Paiva,205,-245,Blue,205.0,40.81632653
422,Germaine De Randamie,Aspen Ladd,100,-120,Red,100.0,83.33333333
423,Urijah Faber,Ricky Simon,320,-355,Red,320.0,28.16901408
424,Josh Emmett,Mirsad Bektic,150,-170,Red,150.0,58.82352941
425,Karl Roberson,Wellington Turman,-220,180,Red,45.45454545,180.0
426,Marvin Vettori,Cezar Ferreira,-220,180,Red,45.45454545,180.0
427,Andre Fili,Sheymon Moraes,-160,140,Red,62.5,140.0
428,Julianna Pena,Nicco Montano,-250,210,Red,40.0,210.0
429,Darren Elkins,Ryan Hall,-115,-105,Blue,86.95652174,95.23809524
430,Liu Pingyuan,Jonathan Martinez,-220,180,Blue,45.45454545,180.0
431,Livinha Souza,Brianna Van Buren,-115,-105,Blue,86.95652174,95.23809524
432,Benito Lopez,Vince Morales,-105,-105,Red,95.23809524,95.23809524
433,Rafael Dos Anjos,Leon Edwards,-110,-110,Blue,90.90909091,90.90909091
434,Aleksei Oleinik,Walt Harris,130,-150,Blue,130.0,66.66666667
435,Greg Hardy,Juan Adams,-105,-115,Red,95.23809524,86.95652174
436,James Vick,Dan Hooker,105,-125,Blue,105.0,80.0
437,Alexander Hernandez,Francisco Trinaldo,-250,210,Red,40.0,210.0
438,Andrei Arlovski,Ben Rothwell,155,-175,Red,155.0,57.14285714
439,Alex Caceres,Steven Peterson,-115,-105,Red,86.95652174,95.23809524
440,Raquel Pennington,Irene Aldana,115,-135,Red,115.0,74.07407407
441,Sam Alvey,Klidson Abreu,145,-165,Blue,145.0,60.60606061
442,Roxanne Modafferi,Jennifer Maia,110,-130,Blue,110.0,76.92307692
443,Ray Borg,Gabriel Silva,-185,160,Red,54.05405405,160.0
444,Mario Bautista,Jin Soo Son,150,-170,Red,150.0,58.82352941
445,Domingo Pilarte,Felipe Colares,-400,325,Blue,25.0,325.0
446,Max Holloway,Frankie Edgar,-335,275,Red,29.85074627,275.0
447,Cris Cyborg,Felicia Spencer,-380,315,Red,26.31578947,315.0
448,Geoff Neal,Niko Price,-335,275,Red,29.85074627,275.0
449,Olivier Aubin-Mercier,Arman Tsarukyan,145,-165,Blue,145.0,60.60606061
450,Marc-Andre Barriault,Krzystof Jotko,145,-165,Blue,145.0,60.60606061
451,Alexis Davis,Viviane Araujo,165,-190,Blue,165.0,52.63157895
452,Hakeem Dawodu,Yoshinori Horie,-440,350,Red,22.72727273,350.0
453,Gavin Tucker,Seungwoo Choi,120,-140,Red,120.0,71.42857143
454,Alexandre Pantoja,Deiveson Figueiredo,-140,120,Blue,71.42857143,120.0
455,Gillian Robertson,Sarah Frota,-150,130,Red,66.66666667,130.0
456,Erik Koch,Kyle Stewart,-140,120,Red,71.42857143,120.0
457,Colby Covington,Robbie Lawler,-300,250,Red,33.33333333,250.0
458,Jim Miller,Clay Guida,-140,130,Red,71.42857143,130.0
459,Joaquim Silva,Nasrat Haqparast,315,-380,Blue,315.0,26.31578947
460,Trevin Giles,Gerald Meerschaert,-170,150,Blue,58.82352941,150.0
461,Scott Holtzman,Dong Hyun Ma,-390,320,Red,25.64102564,320.0
462,Darko Stosic,Kennedy Nzechukwu,-120,100,Blue,83.33333333,100.0
463,Mickey Gall,Salim Touahri,100,-120,Red,100.0,83.33333333
464,Antonina Shevchenko,Lucie Pudilova,-160,140,Red,62.5,140.0
465,Jordan Espinosa,Matt Schnell,-155,145,Blue,64.51612903,145.0
466,Lauren Murphy,Mara Romero Borella,180,-220,Red,180.0,45.45454545
467,Claudio Silva,Cole Williams,-550,425,Red,18.18181818,425.0
468,Miranda Granger,Hannah Goldy,-105,-115,Red,95.23809524,86.95652174
469,Jon Jones,Dominick Reyes,-460,365,Red,21.73913043,365.0
470,Valentina Shevchenko,Katlyn Chookagian,-920,610,Red,10.86956522,610.0
471,Juan Adams,Justin Tafa,-240,200,Blue,41.66666667,200.0
472,Mirsad Bektic,Dan Ige,-125,105,Blue,80.0,105.0
473,Derrick Lewis,Ilir Latifi,-225,185,Red,44.44444444,185.0
474,Trevin Giles,James Krause,-170,130,Red,58.82352941,130.0
475,Alex Morono,Kalinn Williams,-345,285,Blue,28.98550725,285.0
476,Lauren Murphy,Andrea Lee,260,-320,Red,260.0,31.25
477,Miles Johns,Mario Bautista,-132,112,Blue,75.75757576,112.0
478,Domingo Pilarte,Journey Newson,-125,105,Blue,80.0,105.0
479,Andre Ewell,Jonathan Martinez,-133,113,Red,75.18796992,113.0
480,Austin Lingo,Youssef Zalel,-210,175,Blue,47.61904762,175.0
481,Valentina Shevchenko,Liz Carmouche,-1100,700,Red,9.090909091,700.0
482,Vincente Luque,Mike Perry,-250,210,Red,40.0,210.0
483,Luiz Garagorri,Humberto Bandenay,-145,125,Red,68.96551724,125.0
484,Volkan Oezdemir,Ilir Latifi,-190,165,Red,52.63157895,165.0
485,Rodolfo Vieira,Oskar Piechota,-225,185,Red,44.44444444,185.0
486,Enrique Barzola,Bobby Moffett,-165,145,Red,60.60606061,145.0
487,Gilbert Burns,Aleksei Kunchenko,120,-140,Red,120.0,71.42857143
488,Ciryl Gane,Raphael Pessoa Nunes,-470,375,Red,21.27659574,375.0
489,Tecia Torres,Marina Rodriguez,-160,140,Blue,62.5,140.0
490,Rogerio Bontorin,Raulian Paiva,100,-120,Red,100.0,83.33333333
491,Geraldo de Freitas,Chris Gutierrez,-175,155,Blue,57.14285714,155.0
492,Kazula Vargas,Alex Da Silva,240,-280,Blue,240.0,35.71428571
493,Veronica Macedo,Polyana Viana,-130,110,Red,76.92307692,110.0
494,Daniel Cormier,Stipe Miocic,-145,125,Blue,68.96551724,125.0
495,Anthony Pettis,Nate Diaz,-120,100,Blue,83.33333333,100.0
496,Yoel Romero,Paulo Costa,-165,145,Blue,60.60606061,145.0
497,Gabriel Benitez,Sodiq Yusuff,235,-275,Blue,235.0,36.36363636
498,Derek Brunson,Ian Heinisch,140,-160,Red,140.0,62.5
499,Devonte Smith,Khama Worthy,-1000,650,Blue,10.0,650.0
500,Raphael Assuncao,Cory Sandhagen,220,-260,Blue,220.0,38.46153846
501,Christos Giagos,Drakkar Klose,165,-190,Blue,165.0,52.63157895
502,Manny Bermudez,Casey Kenney,-170,150,Blue,58.82352941,150.0
503,Hannah Cifers,Jodie Esquibel,-290,245,Red,34.48275862,245.0
504,Kyung Ho Kang,Brandon Davis,-190,165,Red,52.63157895,165.0
505,Sabina Mazo,Shana Dobson,-145,125,Red,68.96551724,125.0
506,Jessica Andrade,Zhang Weili,-200,170,Blue,50.0,170.0
507,Li Jingliang,Elizeu Dos Santos,215,-255,Red,215.0,39.21568627
508,Kai Kara-France,Mark De La Rosa,-185,160,Red,54.05405405,160.0
509,Song Kenan,Derrick,-110,-110,Red,90.90909091,90.90909091
510,Wu Yanan,Mizuki Inoue,150,-170,Blue,150.0,58.82352941
511,Junyong Park,Anthony Hernandez,125,-145,Blue,125.0,68.96551724
512,Su Mudaerji,Andre Soukhamthath,140,-160,Red,140.0,62.5
513,Da Un Jung,Khadis Ibragimov,245,-290,Red,245.0,34.48275862
514,Damir Ismagulov,Thiago Moises,-220,180,Red,45.45454545,180.0
515,Heili Alateng,Danaa Batgerel,-120,100,Red,83.33333333,100.0
516,Karol Rosa,Lara Procopio,-115,-105,Red,86.95652174,95.23809524
517,Khabib Nurmagomedov,Dustin Poirier,-400,325,Red,25.0,325.0
518,Edson Barboza,Paul Felder,-120,100,Blue,83.33333333,100.0
519,Islam Makhachev,Davi Ramos,-380,315,Red,26.31578947,315.0
520,Curtis Blaydes,Shamil Abdurakhimov,-550,425,Red,18.18181818,425.0
521,Mairbek Taisumov,Diego Ferreira,-245,205,Blue,40.81632653,205.0
522,Joanne Calderwood,Andrea Lee,210,-250,Red,210.0,40.0
523,Liana Jojua,Sarah Moras,-155,135,Blue,64.51612903,135.0
524,Ottman Azaitar,Teemu Packalen,-190,165,Red,52.63157895,165.0
525,Belal Muhammad,Takashi Sato,-390,320,Red,25.64102564,320.0
526,Nordine Taleb,Muslim Salikhov,-130,110,Blue,76.92307692,110.0
527,Omari Akhmedov,Zak Cummings,-125,105,Red,80.0,105.0
528,Don Madge,Fares Ziam,-190,165,Red,52.63157895,165.0
529,Donald Cerrone,Justin Gaethje,160,-185,Blue,160.0,54.05405405
530,Glover Teixeira,Nikita Krylov,-115,-105,Red,86.95652174,95.23809524
531,Michel Pereira,Tristan Connelly,-460,365,Blue,21.73913043,365.0
532,Uriah Hall,Antonio Carlos Junior,230,-270,Red,230.0,37.03703704
533,Misha Cirkunov,Jimmy Crute,-105,-115,Red,95.23809524,86.95652174
534,Marcin Tybura,Augusto Sakai,105,-125,Blue,105.0,80.0
535,Cole Smith,Miles Johns,115,-135,Blue,115.0,74.07407407
536,Brad Katona,Hunter Azure,-130,110,Blue,76.92307692,110.0
537,Chas Skelly,Jordan Griffin,145,-160,Red,145.0,62.5
538,Louis Smolka,Ryan MacDonald,-230,190,Red,43.47826087,190.0
539,Kyle Prepolec,Austin Hubbard,120,-140,Blue,120.0,71.42857143
540,Carla Esparza,Alexa Grasso,125,-145,Red,125.0,68.96551724
541,Irene Aldana,Vanessa Melo,-525,415,Red,19.04761905,415.0
542,Martin Bravo,Steven Peterson,-145,125,Blue,68.96551724,125.0
543,Jose Quinonez,Carlos Huachin,-150,130,Red,66.66666667,130.0
544,Marco Polo Reyes,Kyle Nelson,-105,-115,Blue,95.23809524,86.95652174
545,Ariane Carnelossi,Angela Hill,-115,-105,Blue,86.95652174,95.23809524
546,Sergio Pettis,Tyson Nam,-300,250,Red,33.33333333,250.0
547,Vinicius Moreira,Paul Craig,100,-120,Blue,100.0,83.33333333
548,Sijara Eubanks,Bethe Correia,-290,245,Blue,34.48275862,245.0
549,Caludio Puelles,Marcos Mariano,-400,325,Red,25.0,325.0
550,Jack Hermansson,Jared Cannonier,-275,235,Blue,36.36363636,235.0
551,Mark Madsen,Danilo Belluardo,-600,450,Red,16.66666667,450.0
552,Gunnar Nelson,Gilbert Burns,-105,-115,Blue,95.23809524,86.95652174
553,Ion Cutelaba,Khalil Rountree Jr.,-105,-115,Red,95.23809524,86.95652174
554,Michal Oleksiejczuk,Ovince Saint Preux,-290,245,Blue,34.48275862,245.0
555,Nicolas Dalby,Alex Oliveira,135,-155,Red,135.0,64.51612903
556,Alen Amedovski,John Phillips,-130,110,Blue,76.92307692,110.0
557,Alessio Di Chirico,Makhmud Muradov,145,-165,Blue,145.0,60.60606061
558,Siyar Bahadurzada,Ismail Naurdiev,190,-230,Blue,190.0,43.47826087
559,Brandon Davis,Giga Chikadze,-155,135,Blue,64.51612903,135.0
560,Macy Chiasson,Lina Lansberg,-430,345,Blue,23.25581395,345.0
561,Marc Diakiese,Lando Vannata,-165,145,Red,60.60606061,145.0
562,Jack Shore,Nohelin Hernandez,-235,195,Red,42.55319149,195.0
563,Robert Whittaker,Israel Adesanya,110,-130,Blue,110.0,76.92307692
564,Al Iaquinta,Dan Hooker,115,-135,Blue,115.0,74.07407407
565,Tai Tuivasa,Serghei Spivac,-330,270,Blue,30.303030300000003,270.0
566,Luke Jumeau,Dhiego Lima,120,-140,Blue,120.0,71.42857143
567,Justin Tafa,Yorgan De Castro,-105,-115,Blue,95.23809524,86.95652174
568,Jake Matthews,Rostem Akman,-470,375,Red,21.27659574,375.0
569,Callan Potter,Maki Pitolo,325,-400,Red,325.0,25.0
570,Brad Riddell,Jamie Mullarkey,-165,145,Red,60.60606061,145.0
571,Megan Anderson,Zarah Fairn,-420,335,Red,23.80952381,335.0
572,Nadia Kassem,Ji Yeon Kim,155,-175,Blue,155.0,57.14285714
573,Khalid Taha,Bruno Silva,-220,180,Red,45.45454545,180.0
574,Curtis Blaydes,Junior Dos Santos,-280,240,Red,35.71428571,240.0
575,Rafael Dos Anjos,Michael Chiesa,-225,185,Blue,44.44444444,185.0
