Fight_ID,Red_Corner_Fighter,Blue_Corner_Fighter,Red_Fighter_odds,Blue_Fighter_odds,Winner
2638,Kyoji Horiguchi,Jon Delos Reyes,-660.0,540.0,Red
2639,Alex Caceres,Masanori Kanehara,-295.0,265.0,Blue
2640,Katsunori Kikuno,Sam Sicilia,-145.0,135.0,Red
2641,Hyun Gyu Lim,Takenori Sato,-660.0,540.0,Red
2642,Michinori Tanaka,Kyung Ho Kang,-150.0,140.0,Blue
2643,Kazuki Tokudome,Johnny Case,-130.0,120.0,Blue
2644,Maximo Blanco,Dan Hooker,-135.0,125.0,Red
2645,Antonio Silva,Andrei Arlovski,-430.0,380.0,Blue
2646,Gleison Tibau,Piotr Hallmann,-235.0,215.0,Red
2647,Leonardo Santos,Efrain Escudero,-210.0,190.0,Red
2648,Santiago Ponzinibbio,Wendell Oliveira,-105.0,-105.0,Red
2649,Iuri Alcantara,Russell Doane,-315.0,285.0,Red
2650,Jessica Andrade,Larissa Pacheco,-110.0,100.0,Red
2651,Godofredo Pepey,Dashon Johnson,-130.0,120.0,Red
2652,Igor Araujo,George Sullivan,-130.0,120.0,Blue
2653,Francisco Trinaldo,Leandro Silva,-185.0,170.0,Red
2654,Paulo Thiago,Sean Spencer,215.0,-235.0,Blue
2655,Rani Yahya,Johnny Bedford,115.0,-125.0,Red
2656,Jacare Souza,Gegard Mousasi,-185.0,170.0,Red
2657,Alistair Overeem,Ben Rothwell,-330.0,300.0,Blue
2658,Matt Mitrione,Derrick Lewis,116.0,-126.0,Red
2659,Joe Lauzon,Michael Chiesa,190.0,-210.0,Red
2660,John Moraga,Justin Scoggins,230.0,-250.0,Red
2661,Al Iaquinta,Rodrigo Damm,-600.0,500.0,Red
2662,Rafael Natal,Chris Camozzi,-185.0,170.0,Red
2663,Chris Beal,Tateki Matsuda,-500.0,435.0,Red
2664,Sean Soriano,Chas Skelly,170.0,-185.0,Blue
2665,TJ Dillashaw,Joe Soto,-1100.0,900.0,Red
2666,Tony Ferguson,Danny Castillo,-265.0,245.0,Red
2667,Bethe Correia,Shayna Baszler,-145.0,135.0,Red
2668,Ramsey Nijem,Diego Ferreira,170.0,-185.0,Blue
2669,Yancy Medeiros,Damon Jackson,-115.0,105.0,Red
2670,Lorenz Larkin,Derek Brunson,145.0,-165.0,Blue
2671,Ruan Potts,Anthony Hamilton,205.0,-225.0,Blue
2672,Chris Wade,Cain Carrizosa,-155.0,135.0,Red
2673,Benson Henderson,Rafael Dos Anjos,-510.0,440.0,Blue
2674,Mike Pyle,Jordan Mein,245.0,-265.0,Blue
2675,Francis Carmont,Thales Leites,-210.0,190.0,Blue
2676,Max Holloway,Clay Collard,-950.0,625.0,Red
2677,James Vick,Valmir Lazaro,-125.0,115.0,Red
2678,Chas Skelly,Tom Niinimaki,145.0,-155.0,Red
2679,Neil Magny,Alex Garcia,135.0,-145.0,Red
2680,Beneil Dariush,Anthony Rocco Martin,130.0,-140.0,Red
2681,Aaron Phillips,Matt Hobar,145.0,-155.0,Blue
2682,Ben Saunders,Chris Heatherly,-385.0,345.0,Red
2683,Wilson Reis,Joby Sanchez,-335.0,305.0,Red
2684,Michael Bisping,Cung Le,-235.0,215.0,Red
2685,Tyron Woodley,Dong Hyun Kim,-210.0,190.0,Red
2686,Zhang Lipeng,Brendan O'Reilly,140.0,-150.0,Red
2687,Ning Guangyou,Jianping Yang,205.0,-225.0,Red
2688,Sai Wang,Danny Mitchell,175.0,-190.0,Red
2689,Alberto Mina,Shinsho Anzai,-225.0,205.0,Red
2690,Roland Delorme,Ulka Sasaki,130.0,-140.0,Blue
2691,An Ying Wang,Colby Covington,380.0,-430.0,Blue
2692,Yao Zhikui,Royston Wee,200.0,-220.0,Blue
2693,Elizabeth Phillips,Milana Dudieva,130.0,-150.0,Blue
2694,Ryan Bader,Ovince Saint Preux,-185.0,170.0,Red
2695,Gray Maynard,Ross Pearson,150.0,-160.0,Blue
2696,Tim Boetsch,Brad Tavares,285.0,-315.0,Red
2697,Seth Baczynski,Alan Jouban,-155.0,145.0,Blue
2698,Shawn Jordan,Jack May,-200.0,185.0,Red
2699,Thiago Tavares,Robert Peralta,-135.0,125.0,Red
2700,Jussier Formiga,Zach Makovsky,290.0,-320.0,Red
2701,Sara McMann,Lauren Murphy,-570.0,480.0,Red
2702,Tom Watson,Sam Alvey,-125.0,115.0,Red
2703,Nolan Ticman,Frankie Saenz,110.0,-120.0,Blue
2704,Robbie Lawler,Matt Brown,-325.0,295.0,Red
2705,Anthony Johnson,Rogerio Nogueira,-660.0,540.0,Red
2706,Clay Guida,Dennis Bermudez,155.0,-175.0,Blue
2707,Josh Thomson,Bobby Green,-380.0,340.0,Blue
2708,Daron Cruickshank,Jorge Masvidal,215.0,-235.0,Blue
2709,Kyle Kingsbury,Patrick Cummins,205.0,-225.0,Blue
2710,Hernani Perpetuo,Tim Means,167.0,-179.0,Blue
2711,Mike de la Torre,Brian Ortega,175.0,-190.0,Draw
2712,Akbarh Arreola,Tiago Trator,275.0,-305.0,Blue
2713,Andreas Stahl,Gilbert Burns,135.0,-145.0,Blue
2714,Juliana Lima,Joanna Jedrzejczyk,285.0,-315.0,Blue
2715,Steven Siler,Noad Lahat,-210.0,190.0,Blue
2716,Conor McGregor,Diego Brandao,-690.0,560.0,Red
2717,Gunnar Nelson,Zak Cummings,-840.0,660.0,Red
2718,Brad Pickett,Ian McCall,149.0,-159.0,Blue
2719,Norman Parke,Naoyuki Kotani,-460.0,410.0,Red
2720,Ilir Latifi,Chris Dempsey,-295.0,265.0,Red
2721,Neil Seery,Phil Harris,-155.0,145.0,Red
2722,Cathal Pendred,Mike King,-130.0,120.0,Red
2723,Tor Troeng,Trevor Smith,-155.0,145.0,Blue
2724,Cody Donovan,Nikita Krylov,115.0,-125.0,Blue
2725,Paddy Holohan,Joshua Sampo,225.0,-245.0,Red
2726,Donald Cerrone,Jim Miller,-240.0,220.0,Red
2727,Edson Barboza,Evan Dunham,-320.0,260.0,Red
2728,Rick Story,Leonardo Mafra,-300.0,270.0,Red
2729,Justin Salas,Joe Proctor,-135.0,125.0,Blue
2730,John Lineker,Alptekin Ozkilic,-345.0,315.0,Red
2731,Lucas Martins,Alex White,155.0,-175.0,Red
2732,Gleison Tibau,Pat Healy,-165.0,155.0,Red
2733,Jessamyn Duke,Leslie Smith,120.0,-130.0,Blue
2734,Hugo Viana,Aljamain Sterling,230.0,-250.0,Blue
2735,Yosdenis Cedeno,Jerrod Sanders,170.0,-185.0,Red
2736,Claudia Gadelha,Tina Lahdemaki,-560.0,475.0,Red
2737,Frankie Edgar,BJ Penn,-370.0,330.0,Red
2738,Corey Anderson,Matt Van Buren,-265.0,245.0,Red
2739,Dhiego Lima,Eddie Gordon,-150.0,140.0,Blue
2740,Derrick Lewis,Guto Inocente,-185.0,170.0,Red
2741,Justin Scoggins,Dustin Ortiz,-290.0,260.0,Blue
2742,Jesse Ronson,Kevin Lee,200.0,-220.0,Blue
2743,Jumabieke Tuerxun,Leandro Issa,115.0,-125.0,Blue
2744,Adriano Martins,Juan Puig,-420.0,375.0,Red
2745,Patrick Walsh,Daniel Spohn,210.0,-230.0,Red
2746,Sarah Moras,Alexis Dufresne,210.0,-230.0,Red
2747,Robert Drysdale,Keith Berish,-750.0,600.0,Draw
2748,Chris Weidman,Lyoto Machida,-185.0,170.0,Red
2749,Ronda Rousey,Alexis Davis,-900.0,700.0,Red
2750,Uriah Hall,Thiago Santos,-310.0,255.0,Red
2751,Marcus Brimage,Russell Doane,-115.0,105.0,Blue
2752,Urijah Faber,Alex Caceres,-705.0,570.0,Red
2753,Kenny Robertson,Ildemar Alcantara,115.0,-125.0,Red
2754,Chris Camozzi,Bruno Santos,-240.0,220.0,Blue
2755,George Roop,Rob Font,-185.0,170.0,Blue
2756,Luke Zachrich,Guilherme Vasconcelos,160.0,-170.0,Red
2757,Kevin Casey,Bubba Bush,168.0,-180.0,Draw
2758,Cub Swanson,Jeremy Stephens,-225.0,205.0,Red
2759,Kelvin Gastelum,Nico Musoke,-275.0,250.0,Red
2760,Cezar Ferreira,Andrew Craig,-270.0,248.0,Red
2761,Ricardo Lamas,Hacran Dias,-270.0,248.0,Red
2762,Clint Hester,Antonio Braga Neto,140.0,-150.0,Red
2763,Joe Ellenberger,James Moontasri,-177.0,166.0,Red
2764,Colton Smith,Diego Ferreira,170.0,-185.0,Blue
2765,Johnny Bedford,Cody Gibson,-185.0,170.0,Blue
2766,Marcelo Guimaraes,Andy Enz,170.0,-200.0,Red
2767,Ray Borg,Shane Howell,-460.0,410.0,Red
2768,Aleksei Oleinik,Anthony Hamilton,-140.0,130.0,Red
2769,James Te Huna,Nate Marquardt,-200.0,170.0,Blue
2770,Soa Palelei,Jared Rosholt,155.0,-165.0,Blue
2771,Hatsu Hioki,Charles Oliveira,185.0,-200.0,Blue
2772,Robert Whittaker,Mike Rhodes,-250.0,230.0,Red
2773,Jake Matthews,Dashon Johnson,-165.0,155.0,Red
2774,Richie Vaculik,Roldan Sangcha-an,-125.0,115.0,Red
2775,Chris Indich,Vik Grujic,-105.0,-105.0,Blue
2776,Neil Magny,Rodrigo de Lima,-290.0,260.0,Red
2777,Dan Hooker,Ian Entwistle,-120.0,110.0,Red
2778,Gian Villante,Sean O'Connell,-265.0,245.0,Red
2779,Demetrious Johnson,Ali Bagautinov,-690.0,560.0,Red
2780,Rory MacDonald,Tyron Woodley,-115.0,105.0,Red
2781,Ryan Bader,Rafael Feijao,-165.0,155.0,Red
2782,Andrei Arlovski,Brendan Schaub,140.0,-150.0,Red
2783,Ovince Saint Preux,Ryan Jimmo,-165.0,155.0,Red
2784,Daniel Sarafian,Kiichi Kunimoto,-450.0,400.0,Blue
2785,Valerie Letourneau,Elizabeth Phillips,125.0,-135.0,Red
2786,Yves Jabouin,Mike Easton,200.0,-220.0,Red
2787,Kajan Johnson,Tae Hyun Bang,-185.0,170.0,Blue
2788,Roland Delorme,Michinori Tanaka,140.0,-150.0,Blue
2789,Jason Saggo,Josh Shockley,-105.0,-105.0,Red
2790,Benson Henderson,Rustam Khabilov,-225.0,205.0,Red
2791,Diego Sanchez,Ross Pearson,120.0,-130.0,Red
2792,John Dodson,John Moraga,-570.0,480.0,Red
2793,Rafael Dos Anjos,Jason High,-280.0,255.0,Red
2794,Yves Edwards,Piotr Hallmann,145.0,-155.0,Blue
2795,Erik Perez,Bryan Caraway,-120.0,110.0,Blue
2796,Yaotzin Meza,Sergio Pettis,540.0,-660.0,Blue
2797,Bobby Voelker,Lance Benoist,-105.0,-105.0,Blue
2798,Scott Jorgensen,Danny Martinez,-245.0,225.0,Red
2799,Jon Tuck,Jake Lindsey,-150.0,140.0,Red
2800,Patrick Cummins,Roger Narvaez,-310.0,280.0,Red
2801,Stipe Miocic,Fabio Maldonado,-650.0,535.0,Red
2802,Vitor Miranda,Antonio Carlos Junior,185.0,-200.0,Blue
2803,Marcio Alexandre Junior,Warlley Alves,185.0,-200.0,Blue
2804,Demian Maia,Alexander Yakovlev,-455.0,405.0,Red
2805,Rony Jason,Robert Peralta,-320.0,290.0,Blue
2806,Rodrigo Damm,Rashid Magomedov,290.0,-320.0,Blue
2807,Elias Silverio,Ernest Chavez,-500.0,435.0,Red
2808,Paulo Thiago,Gasan Umalatov,-175.0,165.0,Blue
2809,Kevin Souza,Mark Eddiva,-325.0,295.0,Red
2810,Ricardo Abreu,Wagner Silva,-320.0,290.0,Red
2811,Marcos Rogerio de Lima,Richardson Moreira,-150.0,140.0,Red
2812,Pedro Munhoz,Matt Hobar,-295.0,265.0,Red
2813,Mark Munoz,Gegard Mousasi,235.0,-255.0,Blue
2814,Francis Carmont,CB Dollaway,-165.0,155.0,Blue
2815,Luke Barnatt,Sean Strickland,-155.0,145.0,Blue
2816,Tom Niinimaki,Niklas Backstrom,-245.0,225.0,Blue
2817,Nick Hein,Drew Dober,-140.0,130.0,Red
2818,Magnus Cedenblad,Krzysztof Jotko,-105.0,-105.0,Red
2819,Vaughan Lee,Iuri Alcantara,305.0,-335.0,Blue
2820,Peter Sobotta,Pawel Pawlak,140.0,-150.0,Red
2821,Andy Ogle,Maximo Blanco,205.0,-225.0,Blue
2822,Viktor Pesta,Ruslan Magomedov,160.0,-170.0,Blue
2823,Renan Barao,TJ Dillashaw,-910.0,710.0,Blue
2824,Daniel Cormier,Dan Henderson,-750.0,525.0,Red
2825,Robbie Lawler,Jake Ellenberger,-170.0,160.0,Red
2826,Takeya Mizugaki,Francisco Rivera,-145.0,135.0,Red
2827,Jamie Varner,James Krause,-215.0,195.0,Blue
2828,Michael Chiesa,Francisco Trinaldo,-150.0,140.0,Red
2829,Tony Ferguson,Katsunori Kikuno,-315.0,285.0,Red
2830,Chris Holdsworth,Chico Camus,-355.0,320.0,Red
2831,Al Iaquinta,Mitch Clarke,-430.0,380.0,Blue
2832,Anthony Njokuani,Vinc Pichel,-260.0,240.0,Blue
2833,Sam Sicilia,Aaron Phillips,-140.0,130.0,Red
2834,David Michaud,Li Jingliang,-125.0,115.0,Blue
2835,Matt Brown,Erick Silva,210.0,-230.0,Red
2836,Costas Philippou,Lorenz Larkin,160.0,-170.0,Red
2837,Erik Koch,Daron Cruickshank,-295.0,265.0,Blue
2838,Neil Magny,Tim Means,275.0,-305.0,Red
2839,Soa Palelei,Ruan Potts,-310.0,280.0,Red
2840,Chris Cariaso,Louis Smolka,135.0,-145.0,Red
2841,Ed Herman,Rafael Natal,135.0,-155.0,Red
2842,Kyoji Horiguchi,Darrell Montague,-210.0,190.0,Red
2843,Yan Cabral,Zak Cummings,-560.0,475.0,Blue
2844,Eddie Wineland,Johnny Eduardo,-935.0,735.0,Blue
2845,Manvel Gamburyan,Nik Lentz,460.0,-540.0,Blue
2846,Justin Salas,Ben Wall,-290.0,260.0,Red
2847,Anthony Lapsley,Albert Tumenov,245.0,-265.0,Blue
2848,Jon Jones,Glover Teixeira,-440.0,390.0,Red
2849,Phil Davis,Anthony Johnson,-240.0,220.0,Blue
2850,Luke Rockhold,Tim Boetsch,-1000.0,800.0,Red
2851,Jim Miller,Yancy Medeiros,-185.0,170.0,Red
2852,Max Holloway,Andre Fili,125.0,-135.0,Red
2853,Joseph Benavidez,Tim Elliott,-450.0,400.0,Red
2854,Takanori Gomi,Isaac Vallie-Flagg,-155.0,145.0,Red
2855,Jessamyn Duke,Bethe Correia,-135.0,125.0,Blue
2856,Danny Castillo,Charlie Brenneman,-355.0,320.0,Red
2857,Chris Beal,Patrick Williams,-110.0,100.0,Red
2858,Fabricio Werdum,Travis Browne,200.0,-220.0,Red
2859,Miesha Tate,Liz Carmouche,-185.0,170.0,Red
2860,Donald Cerrone,Edson Barboza,160.0,-170.0,Red
2861,Brad Tavares,Yoel Romero,-145.0,135.0,Blue
2862,Rafael Dos Anjos,Khabib Nurmagomedov,275.0,-305.0,Blue
2863,Thiago Alves,Seth Baczynski,-480.0,423.0,Red
2864,Jorge Masvidal,Pat Healy,-265.0,245.0,Red
2865,Estevan Payan,Alex White,-115.0,105.0,Blue
2866,Caio Magalhaes,Luke Zachrich,-295.0,265.0,Red
2867,Jordan Mein,Hernani Perpetuo,-420.0,375.0,Red
2868,Dustin Ortiz,Ray Borg,-155.0,145.0,Red
2869,Mirsad Bektic,Chas Skelly,-140.0,130.0,Red
2870,Derrick Lewis,Jack May,-290.0,260.0,Red
2871,Michael Bisping,Tim Kennedy,-200.0,185.0,Blue
2872,Patrick Cote,Kyle Noke,185.0,-200.0,Red
2873,Sheldon Westcott,Elias Theodorou,175.0,-190.0,Blue
2874,Chad Laprise,Olivier Aubin-Mercier,145.0,-155.0,Red
2875,Dustin Poirier,Akira Corassani,-1050.0,850.0,Red
2876,Sam Stout,KJ Noons,-105.0,-105.0,Blue
2877,Sarah Kaufman,Leslie Smith,-265.0,245.0,Red
2878,Ryan Jimmo,Sean O'Connell,-660.0,540.0,Red
2879,George Roop,Dustin Kimura,-155.0,145.0,Red
2880,Mark Bocek,Mike de la Torre,-660.0,540.0,Red
2881,Nordine Taleb,Vik Grujic,-235.0,215.0,Red
2882,Richard Walsh,Chris Indich,-230.0,210.0,Red
2883,Mitch Gagnon,Tim Gorman,-315.0,285.0,Red
2884,Minotauro Nogueira,Roy Nelson,150.0,-160.0,Blue
2885,Clay Guida,Tatsuya Kawajiri,-140.0,130.0,Red
2886,John Howard,Ryan LaFlare,365.0,-410.0,Blue
2887,Ramsey Nijem,Beneil Dariush,235.0,-255.0,Red
2888,Jared Rosholt,Daniel Omielanczuk,-280.0,255.0,Red
2889,Thales Leites,Trevor Smith,-545.0,465.0,Red
2890,Alan Omer,Jim Alers,210.0,-230.0,Blue
2891,Rani Yahya,Johnny Bedford,-170.0,160.0,Draw
2892,Mauricio Rua,Dan Henderson,-165.0,155.0,Blue
2893,Cezar Ferreira,CB Dollaway,-380.0,340.0,Blue
2894,Leonardo Santos,Norman Parke,275.0,-305.0,Draw
2895,Fabio Maldonado,Gian Villante,260.0,-290.0,Red
2896,Michel Prazeres,Mairbek Taisumov,285.0,-315.0,Red
2897,Rony Jason,Steven Siler,-185.0,170.0,Red
2898,Ronny Markes,Thiago Santos,-840.0,660.0,Blue
2899,Jussier Formiga,Scott Jorgensen,170.0,-185.0,Red
2900,Thiago Perpetuo,Kenny Robertson,-135.0,125.0,Blue
2901,Francimar Barroso,Hans Stringer,-135.0,125.0,Blue
2902,Godofredo Pepey,Noad Lahat,285.0,-315.0,Red
2903,Johny Hendricks,Robbie Lawler,-365.0,328.0,Red
2904,Carlos Condit,Tyron Woodley,-200.0,185.0,Blue
2905,Diego Sanchez,Myles Jury,160.0,-170.0,Blue
2906,Jake Shields,Hector Lombard,160.0,-170.0,Blue
2907,Ovince Saint Preux,Nikita Krylov,-500.0,435.0,Red
2908,Kelvin Gastelum,Rick Story,-170.0,160.0,Red
2909,Raquel Pennington,Jessica Andrade,230.0,-250.0,Blue
2910,Dennis Bermudez,Jimy Hettes,-260.0,240.0,Red
2911,Sean Spencer,Alex Garcia,290.0,-320.0,Blue
2912,Renee Forte,Francisco Trevino,-155.0,145.0,Blue
2913,Will Campuzano,Justin Scoggins,550.0,-675.0,Blue
2914,Bubba McDaniel,Sean Strickland,145.0,-155.0,Blue
2915,Daniel Pineda,Rob Whiteford,-210.0,190.0,Blue
2916,Alexander Gustafsson,Jimi Manuwa,-525.0,450.0,Red
2917,Michael Johnson,Melvin Guillard,-150.0,140.0,Red
2918,Brad Pickett,Neil Seery,-1000.0,800.0,Red
2919,Gunnar Nelson,Omari Akhmedov,-280.0,255.0,Red
2920,Cyrille Diabate,Ilir Latifi,125.0,-135.0,Blue
2921,Luke Barnatt,Mats Nilsson,-430.0,345.0,Red
2922,Bradley Scott,Claudio Silva,-225.0,205.0,Blue
2923,Igor Araujo,Danny Mitchell,-265.0,225.0,Red
2924,Phil Harris,Louis Gaudinot,155.0,-165.0,Draw
2925,Dong Hyun Kim,John Hathaway,-290.0,260.0,Red
2926,Sai Wang,Zhang Lipeng,-295.0,265.0,Blue
2927,Matt Mitrione,Shawn Jordan,-115.0,105.0,Red
2928,Hatsu Hioki,Ivan Menjivar,-475.0,420.0,Red
2929,Kazuki Tokudome,Yui Chul Nam,185.0,-200.0,Blue
2930,Nam Phan,Vaughan Lee,-160.0,150.0,Blue
2931,Albert Cheng,An Ying Wang,125.0,-135.0,Blue
2932,Jumabieke Tuerxun,Mark Eddiva,-440.0,390.0,Blue
2933,Ronda Rousey,Sara McMann,-360.0,325.0,Red
2934,Daniel Cormier,Patrick Cummins,-750.0,600.0,Red
2935,Rory MacDonald,Demian Maia,-290.0,260.0,Red
2936,Mike Pyle,TJ Waldburger,-165.0,155.0,Red
2937,Robert Whittaker,Stephen Thompson,120.0,-130.0,Blue
2938,Alexis Davis,Jessica Eye,-150.0,140.0,Red
2939,Raphael Assuncao,Pedro Munhoz,-270.0,248.0,Red
2940,Cody Gibson,Aljamain Sterling,280.0,-340.0,Blue
2941,Zach Makovsky,Joshua Sampo,-230.0,210.0,Red
2942,Rafaello Oliveira,Erik Koch,423.0,-480.0,Blue
2943,Ernest Chavez,Yosdenis Cedeno,275.0,-305.0,Red
2944,Lyoto Machida,Gegard Mousasi,-210.0,190.0,Red
2945,Jacare Souza,Francis Carmont,-500.0,435.0,Red
2946,Erick Silva,Takenori Sato,-1100.0,900.0,Red
2947,Viscardi Andrade,Nico Musoke,-135.0,125.0,Blue
2948,Charles Oliveira,Andy Ogle,-735.0,590.0,Red
2949,Cristiano Marcello,Joe Proctor,230.0,-250.0,Blue
2950,Rodrigo Damm,Ivan Jorge,150.0,-160.0,Red
2951,Francisco Trinaldo,Jesse Ronson,-155.0,145.0,Red
2952,Iuri Alcantara,Wilson Reis,-215.0,195.0,Red
2953,Felipe Arantes,Maximo Blanco,100.0,-110.0,Red
2954,Ildemar Alcantara,Albert Tumenov,195.0,-215.0,Red
2955,Douglas Silva de Andrade,Zubaira Tukhugov,-105.0,-105.0,Blue
2956,Renan Barao,Urijah Faber,-335.0,305.0,Red
2957,Jose Aldo,Ricardo Lamas,-750.0,600.0,Red
2958,Frank Mir,Alistair Overeem,375.0,-420.0,Blue
2959,John Lineker,Ali Bagautinov,135.0,-145.0,Blue
2960,Jamie Varner,Abel Trujillo,-115.0,105.0,Blue
2961,John Makdessi,Alan Patrick,-125.0,115.0,Blue
2962,Chris Cariaso,Danny Martinez,-170.0,160.0,Red
2963,Nick Catone,Tom Watson,115.0,-125.0,Red
2964,Al Iaquinta,Kevin Lee,-150.0,140.0,Red
2965,Clint Hester,Andy Enz,-200.0,185.0,Red
2966,Anthony Rocco Martin,Rashid Magomedov,130.0,-140.0,Blue
2967,Neil Magny,Gasan Umalatov,135.0,-145.0,Red
2968,Benson Henderson,Josh Thomson,-310.0,280.0,Red
2969,Stipe Miocic,Gabriel Gonzaga,-290.0,260.0,Red
2970,Donald Cerrone,Adriano Martins,-170.0,160.0,Red
2971,Darren Elkins,Jeremy Stephens,105.0,-115.0,Blue
2972,Alex Caceres,Sergio Pettis,177.0,-192.0,Red
2973,Eddie Wineland,Yves Jabouin,-500.0,400.0,Red
2974,Chico Camus,Yaotzin Meza,-185.0,170.0,Draw
2975,Junior Hernandez,Hugo Viana,290.0,-320.0,Blue
2976,Daron Cruickshank,Mike Rio,-240.0,220.0,Red
2977,George Sullivan,Mike Rhodes,255.0,-280.0,Red
2978,Walt Harris,Nikita Krylov,-400.0,355.0,Blue
2979,Luke Rockhold,Costas Philippou,-405.0,360.0,Red
2980,Lorenz Larkin,Brad Tavares,-260.0,240.0,Blue
2981,TJ Dillashaw,Mike Easton,-330.0,270.0,Red
2982,Yoel Romero,Derek Brunson,-210.0,190.0,Red
2983,John Moraga,Dustin Ortiz,-210.0,190.0,Red
2984,Cole Miller,Sam Sicilia,-120.0,110.0,Red
2985,Ramsey Nijem,Justin Edwards,-155.0,145.0,Red
2986,Isaac Vallie-Flagg,Elias Silverio,165.0,-175.0,Blue
2987,Trevor Smith,Brian Houston,-130.0,120.0,Red
2988,Alptekin Ozkilic,Louis Smolka,-270.0,248.0,Blue
2989,Vinc Pichel,Garett Whiteley,-150.0,140.0,Red
2990,Charlie Brenneman,Beneil Dariush,-200.0,185.0,Blue
2991,Tarec Saffiedine,Hyun Gyu Lim,-240.0,200.0,Red
2992,Tatsuya Kawajiri,Sean Soriano,-102.0,-108.0,Red
2993,Kiichi Kunimoto,Luiz Dutra,140.0,-160.0,Red
2994,Kyung Ho Kang,Shunichi Shimizu,-325.0,295.0,Red
2995,Max Holloway,Will Chope,-265.0,245.0,Red
2996,Katsunori Kikuno,Quinn Mulhern,-165.0,155.0,Red
2997,Royston Wee,Dave Galera,175.0,-190.0,Red
2998,Mairbek Taisumov,Tae Hyun Bang,-350.0,318.0,Red
2999,Dustin Kimura,Jon Delos Reyes,-360.0,325.0,Red
3000,Leandro Issa,Russell Doane,-120.0,110.0,Blue
3001,Chris Weidman,Anderson Silva,165.0,-175.0,Red
3002,Ronda Rousey,Miesha Tate,-680.0,555.0,Red
3003,Josh Barnett,Travis Browne,-135.0,125.0,Blue
3004,Jim Miller,Fabricio Camoes,-420.0,375.0,Red
3005,Dustin Poirier,Diego Brandao,-240.0,220.0,Red
3006,Chris Leben,Uriah Hall,295.0,-325.0,Blue
3007,Gleison Tibau,Michael Johnson,-145.0,135.0,Blue
3008,Dennis Siver,Manvel Gamburyan,-310.0,280.0,Draw
3009,John Howard,Siyar Bahadurzada,135.0,-145.0,Red
3010,William Patolino,Bobby Voelker,120.0,-130.0,Red
3011,Robert Peralta,Estevan Payan,-165.0,155.0,Red
3012,Demetrious Johnson,Joseph Benavidez,-135.0,125.0,Red
3013,Urijah Faber,Michael McDonald,-150.0,130.0,Red
3014,Chad Mendes,Nik Lentz,-900.0,600.0,Red
3015,Joe Lauzon,Mac Danzig,-175.0,165.0,Red
3016,Court McGee,Ryan LaFlare,110.0,-120.0,Blue
3017,Danny Castillo,Edson Barboza,255.0,-280.0,Blue
3018,Bobby Green,Pat Healy,140.0,-150.0,Red
3019,Scott Jorgensen,Zach Makovsky,-220.0,200.0,Blue
3020,Sam Stout,Cody McKenzie,-265.0,245.0,Red
3021,Abel Trujillo,Roger Bowling,130.0,-140.0,Red
3022,Darren Uyenoyama,Alptekin Ozkilic,210.0,-230.0,Blue
3023,Mark Hunt,Antonio Silva,140.0,-150.0,Draw
3024,Mauricio Rua,James Te Huna,125.0,-135.0,Red
3025,Ryan Bader,Anthony Perosh,-525.0,450.0,Red
3026,Pat Barry,Soa Palelei,-170.0,160.0,Blue
3027,Dylan Andrews,Clint Hester,-140.0,130.0,Blue
3028,Julie Kedzie,Bethe Correia,-170.0,160.0,Blue
3029,Takeya Mizugaki,Nam Phan,-325.0,295.0,Red
3030,Nick Ring,Caio Magalhaes,-190.0,165.0,Blue
3031,Richie Vaculik,Justin Scoggins,310.0,-340.0,Blue
3032,Bruno Santos,Krzysztof Jotko,-235.0,215.0,Blue
3033,Ben Wall,Alex Garcia,540.0,-660.0,Blue
3034,Gray Maynard,Nate Diaz,-120.0,110.0,Blue
3035,Julianna Pena,Jessica Rakoczy,-290.0,260.0,Red
3036,Chris Holdsworth,Davey Grant,-200.0,185.0,Red
3037,Jessamyn Duke,Peggy Morgan,-245.0,225.0,Red
3038,Roxanne Modafferi,Raquel Pennington,400.0,-450.0,Blue
3039,Akira Corassani,Maximo Blanco,177.0,-192.0,Red
3040,Rani Yahya,Tom Niinimaki,-105.0,-105.0,Blue
3041,Jared Rosholt,Walt Harris,-245.0,225.0,Red
3042,Sean Spencer,Drew Dober,-230.0,210.0,Red
3043,Joshua Sampo,Ryan Benoit,-115.0,105.0,Red
3044,Georges St-Pierre,Johny Hendricks,-192.0,177.0,Red
3045,Rashad Evans,Chael Sonnen,-240.0,220.0,Red
3046,Rory MacDonald,Robbie Lawler,-410.0,365.0,Blue
3047,Josh Koscheck,Tyron Woodley,100.0,-110.0,Blue
3048,Tim Elliott,Ali Bagautinov,-160.0,150.0,Blue
3049,Donald Cerrone,Evan Dunham,-125.0,115.0,Red
3050,Ed Herman,Thales Leites,165.0,-175.0,Blue
3051,Brian Ebersole,Rick Story,190.0,-210.0,Blue
3052,Erik Perez,Edwin Figueroa,-425.0,378.0,Red
3053,Jason High,Anthony Lapsley,-320.0,290.0,Red
3054,Will Campuzano,Sergio Pettis,355.0,-400.0,Blue
3055,Cody Donovan,Gian Villante,310.0,-340.0,Blue
3056,Vitor Belfort,Dan Henderson,-220.0,200.0,Red
3057,Cezar Ferreira,Daniel Sarafian,-165.0,155.0,Red
3058,Rafael Feijao,Igor Pokrajac,-320.0,290.0,Red
3059,Paulo Thiago,Brandon Thatch,325.0,-360.0,Blue
3060,Santiago Ponzinibbio,Ryan LaFlare,105.0,-115.0,Blue
